"","Age","Measurement","Gender","L","M","S","P1","P10","P25","P50","P75","P90","P99"
"18",69,"wt","girl",-0.2458,9.76382857142857,0.12302,7.40471428571429,8.36485714285714,8.99385714285714,9.764,10.6177142857143,11.467,13.1371428571429
"19",70,"wt","girl",-0.247814285714286,9.81235714285714,0.123028571428571,7.442,8.406,9.03857142857143,9.81228571428571,10.6705714285714,11.5245714285714,13.2037142857143
"20",71,"wt","girl",-0.249857142857143,9.86081428571429,0.123032857142857,7.47928571428571,8.448,9.08328571428572,9.861,10.7232857142857,11.5817142857143,13.2704285714286
"21",72,"wt","girl",-0.251814285714286,9.9092,0.12304,7.51628571428571,8.48957142857143,9.12785714285714,9.90914285714286,10.7762857142857,11.639,13.3368571428571
"22",73,"wt","girl",-0.253728571428571,9.9575,0.123047142857143,7.55342857142857,8.531,9.17228571428572,9.95757142857143,10.8287142857143,11.6961428571429,13.4032857142857
"23",74,"wt","girl",-0.255585714285714,10.0058,0.123051428571429,7.59042857142857,8.57257142857143,9.217,10.006,10.8812857142857,11.7531428571429,13.4695714285714
"24",75,"wt","girl",-0.2574,10.054,0.12306,7.62742857142857,8.614,9.26128571428571,10.054,10.9338571428571,11.8102857142857,13.5358571428571
"25",76,"wt","girl",-0.259171428571429,10.1021285714286,0.123068571428571,7.66442857142857,8.65514285714286,9.30571428571429,10.1021428571429,10.9862857142857,11.8671428571429,13.6021428571429
"26",77,"wt","girl",-0.260871428571429,10.1501714285714,0.123077142857143,7.70114285714286,8.69642857142857,9.35,10.1502857142857,11.0387142857143,11.924,13.6681428571429
"27",78,"wt","girl",-0.262528571428571,10.1981714285714,0.123087142857143,7.73771428571429,8.73771428571429,9.39414285714286,10.1982857142857,11.0912857142857,11.9808571428571,13.7341428571429
"28",79,"wt","girl",-0.264171428571429,10.2460571428571,0.123097142857143,7.77442857142857,8.77871428571429,9.43814285714286,10.2461428571429,11.1432857142857,12.0375714285714,13.8
"29",80,"wt","girl",-0.265757142857143,10.2939285714286,0.123108571428571,7.81114285714286,8.81985714285714,9.48228571428571,10.2938571428571,11.1955714285714,12.094,13.866
"30",81,"wt","girl",-0.267285714285714,10.3417428571429,0.123122857142857,7.84757142857143,8.86071428571429,9.52628571428571,10.3417142857143,11.2477142857143,12.151,13.9318571428571
"31",82,"wt","girl",-0.2688,10.3895,0.123135714285714,7.884,8.90171428571429,9.57014285714286,10.3895714285714,11.2997142857143,12.2075714285714,13.9975714285714
"32",83,"wt","girl",-0.270242857142857,10.4372142857143,0.123151428571429,7.92042857142857,8.94257142857143,9.61414285714286,10.4372857142857,11.352,12.264,14.0634285714286
"33",84,"wt","girl",-0.2717,10.4849,0.123165714285714,7.95671428571429,8.98342857142857,9.658,10.485,11.404,12.3205714285714,14.129
"34",85,"wt","girl",-0.273042857142857,10.5325,0.123185714285714,7.99285714285714,9.02428571428571,9.70185714285714,10.5325714285714,11.456,12.377,14.1947142857143
"35",86,"wt","girl",-0.2744,10.5801,0.123204285714286,8.02914285714286,9.06485714285714,9.74557142857143,10.5802857142857,11.5078571428571,12.4334285714286,14.2604285714286
"36",87,"wt","girl",-0.2757,10.6277,0.123227142857143,8.06528571428571,9.10557142857143,9.78942857142857,10.6277142857143,11.5598571428571,12.49,14.3262857142857
"37",88,"wt","girl",-0.276971428571429,10.6753,0.12325,8.10142857142857,9.14628571428571,9.833,10.6754285714286,11.612,12.5465714285714,14.392
"38",89,"wt","girl",-0.278214285714286,10.7229,0.123272857142857,8.13742857142857,9.18671428571429,9.87657142857143,10.723,11.664,12.603,14.4581428571429
"39",90,"wt","girl",-0.279428571428571,10.7705,0.1233,8.17342857142857,9.22742857142857,9.92042857142857,10.7705714285714,11.716,12.6597142857143,14.524
"40",91,"wt","girl",-0.2806,10.8181,0.123328571428571,8.20942857142857,9.268,9.96414285714286,10.8182857142857,11.768,12.7162857142857,14.5898571428571
"41",92,"wt","girl",-0.281757142857143,10.8657,0.12336,8.24542857142857,9.30857142857143,10.0078571428571,10.8657142857143,11.8201428571429,12.773,14.656
"42",93,"wt","girl",-0.282885714285714,10.9133428571429,0.123392857142857,8.28128571428571,9.34928571428572,10.0514285714286,10.9134285714286,11.8722857142857,12.8297142857143,14.7222857142857
"43",94,"wt","girl",-0.283971428571429,10.9610428571429,0.123427142857143,8.31714285714286,9.38971428571429,10.0954285714286,10.9611428571429,11.9247142857143,12.8865714285714,14.7887142857143
"44",95,"wt","girl",-0.285028571428571,11.0087571428571,0.123462857142857,8.353,9.43028571428571,10.139,11.0087142857143,11.9767142857143,12.9434285714286,14.8552857142857
"45",96,"wt","girl",-0.286071428571429,11.0565142857143,0.123501428571429,8.389,9.471,10.1827142857143,11.0565714285714,12.0292857142857,13.0004285714286,14.9217142857143
"46",97,"wt","girl",-0.287071428571429,11.1043,0.12354,8.42471428571429,9.51157142857143,10.2265714285714,11.1044285714286,12.0812857142857,13.0575714285714,14.9884285714286
"47",98,"wt","girl",-0.288057142857143,11.1521,0.123581428571429,8.46057142857143,9.552,10.2704285714286,11.1521428571429,12.1337142857143,13.1147142857143,15.0551428571429
"48",99,"wt","girl",-0.289,11.1999857142857,0.123624285714286,8.49657142857143,9.59257142857143,10.3141428571429,11.2001428571429,12.1862857142857,13.1717142857143,15.1224285714286
"49",100,"wt","girl",-0.289928571428571,11.2478714285714,0.123668571428571,8.53228571428571,9.63328571428571,10.358,11.2478571428571,12.2387142857143,13.2292857142857,15.1891428571429
"50",101,"wt","girl",-0.290857142857143,11.2957857142857,0.123712857142857,8.568,9.67385714285714,10.4018571428571,11.2958571428571,12.2914285714286,13.2864285714286,15.2562857142857
"51",102,"wt","girl",-0.291742857142857,11.3437571428571,0.12376,8.604,9.71457142857143,10.4457142857143,11.3438571428571,12.3442857142857,13.3437142857143,15.3235714285714
"52",103,"wt","girl",-0.2926,11.3917428571429,0.123808571428571,8.63985714285714,9.75528571428571,10.4895714285714,11.3918571428571,12.3967142857143,13.4014285714286,15.3908571428571
"53",104,"wt","girl",-0.293442857142857,11.4397428571429,0.123858571428571,8.67528571428571,9.79557142857143,10.5334285714286,11.4398571428571,12.4494285714286,13.4588571428571,15.4584285714286
"54",105,"wt","girl",-0.294271428571429,11.4877857142857,0.123908571428571,8.71114285714286,9.83642857142857,10.5774285714286,11.4878571428571,12.5022857142857,13.5165714285714,15.5258571428571
"55",106,"wt","girl",-0.295071428571429,11.5358285714286,0.123962857142857,8.747,9.877,10.6212857142857,11.5358571428571,12.555,13.5741428571429,15.5934285714286
"56",107,"wt","girl",-0.295857142857143,11.5838857142857,0.124015714285714,8.78242857142857,9.91757142857143,10.6651428571429,11.584,12.6077142857143,13.6318571428571,15.661
"57",108,"wt","girl",-0.2966,11.6319142857143,0.124072857142857,8.818,9.958,10.709,11.632,12.6607142857143,13.6894285714286,15.729
"58",109,"wt","girl",-0.297385714285714,11.6799428571429,0.124128571428571,8.854,9.99857142857143,10.7528571428571,11.68,12.7134285714286,13.7472857142857,15.7965714285714
"59",110,"wt","girl",-0.2981,11.7279285714286,0.124188571428571,8.889,10.0388571428571,10.7965714285714,11.728,12.7662857142857,13.8048571428571,15.8644285714286
"60",111,"wt","girl",-0.2988,11.7758714285714,0.12425,8.92485714285714,10.0794285714286,10.8404285714286,11.7758571428571,12.8188571428571,13.8625714285714,15.9324285714286
"61",112,"wt","girl",-0.2995,11.8238142857143,0.124311428571429,8.96,10.1197142857143,10.8841428571429,11.8238571428571,12.8717142857143,13.9204285714286,16.0001428571429
"62",113,"wt","girl",-0.3002,11.8716714285714,0.12438,8.995,10.1598571428571,10.9275714285714,11.8717142857143,12.9244285714286,13.9781428571429,16.0684285714286
"63",114,"wt","girl",-0.300828571428571,11.9194428571429,0.12444,9.03,10.2001428571429,10.9714285714286,11.9194285714286,12.9772857142857,14.0355714285714,16.136
"64",115,"wt","girl",-0.3015,11.9671285714286,0.12451,9.065,10.2401428571429,11.0145714285714,11.9672857142857,13.0297142857143,14.0932857142857,16.2038571428571
"65",116,"wt","girl",-0.302114285714286,12.0147142857143,0.12458,9.1,10.28,11.0581428571429,12.0147142857143,13.0822857142857,14.1505714285714,16.2717142857143
"66",117,"wt","girl",-0.302742857142857,12.0622142857143,0.124657142857143,9.135,10.3198571428571,11.1012857142857,12.0622857142857,13.1347142857143,14.2084285714286,16.3398571428571
"67",118,"wt","girl",-0.303342857142857,12.1095714285714,0.12473,9.16985714285714,10.3594285714286,11.1442857142857,12.1095714285714,13.1867142857143,14.2655714285714,16.4074285714286
"68",119,"wt","girl",-0.303942857142857,12.1567714285714,0.124808571428571,9.204,10.399,11.1871428571429,12.1568571428571,13.239,14.3228571428571,16.4751428571429
"69",120,"wt","girl",-0.304528571428571,12.2038571428571,0.124885714285714,9.23842857142857,10.4382857142857,11.23,12.2038571428571,13.2908571428571,14.3798571428571,16.5427142857143
"70",121,"wt","girl",-0.305071428571429,12.2508,0.124965714285714,9.27242857142857,10.4774285714286,11.2724285714286,12.2508571428571,13.3428571428571,14.4368571428571,16.61
"71",122,"wt","girl",-0.305642857142857,12.2975571428571,0.12505,9.30642857142857,10.5165714285714,11.315,12.2977142857143,13.3945714285714,14.4938571428571,16.6775714285714
"72",123,"wt","girl",-0.306171428571429,12.3441714285714,0.125134285714286,9.34028571428571,10.5552857142857,11.357,12.3442857142857,13.4461428571429,14.5504285714286,16.745
"73",124,"wt","girl",-0.306714285714286,12.3906285714286,0.125221428571429,9.37371428571429,10.594,11.399,12.3907142857143,13.4977142857143,14.607,16.812
"74",125,"wt","girl",-0.307228571428571,12.4369,0.125308571428571,9.40714285714286,10.6325714285714,11.441,12.437,13.5488571428571,14.6631428571429,16.879
"75",126,"wt","girl",-0.307742857142857,12.4830571428571,0.1254,9.44057142857143,10.6707142857143,11.483,12.4831428571429,13.6,14.72,16.946
"76",127,"wt","girl",-0.308242857142857,12.5290142857143,0.125492857142857,9.47357142857143,10.709,11.5247142857143,12.5291428571429,13.6511428571429,14.776,17.0128571428571
"77",128,"wt","girl",-0.308728571428571,12.5748,0.125587142857143,9.50628571428572,10.747,11.566,12.5747142857143,13.7018571428571,14.832,17.0794285714286
"78",129,"wt","girl",-0.3092,12.6204,0.125684285714286,9.539,10.7847142857143,11.6072857142857,12.6202857142857,13.7524285714286,14.888,17.1462857142857
"79",130,"wt","girl",-0.309671428571429,12.6658571428571,0.125782857142857,9.57157142857143,10.8222857142857,11.6484285714286,12.6657142857143,13.803,14.9432857142857,17.2124285714286
"80",131,"wt","girl",-0.310128571428571,12.7111285714286,0.125882857142857,9.604,10.8597142857143,11.6892857142857,12.7112857142857,13.8534285714286,14.999,17.2791428571429
"81",132,"wt","girl",-0.3106,12.7562428571429,0.125987142857143,9.63614285714286,10.8968571428571,11.73,12.7562857142857,13.9035714285714,15.0544285714286,17.3454285714286
"82",133,"wt","girl",-0.311042857142857,12.8012,0.126092857142857,9.668,10.934,11.7705714285714,12.8011428571429,13.9534285714286,15.1097142857143,17.4114285714286
"83",134,"wt","girl",-0.3115,12.8459857142857,0.126198571428571,9.69971428571429,10.9708571428571,11.8108571428571,12.846,14.0034285714286,15.1648571428571,17.4775714285714
"84",135,"wt","girl",-0.311914285714286,12.8906142857143,0.126308571428571,9.73128571428571,11.0075714285714,11.851,12.8907142857143,14.053,15.2197142857143,17.5435714285714
"85",136,"wt","girl",-0.312342857142857,12.9351142857143,0.12642,9.76271428571429,11.0442857142857,11.8911428571429,12.9351428571429,14.103,15.2747142857143,17.6094285714286
"86",137,"wt","girl",-0.312757142857143,12.9794857142857,0.126531428571429,9.79428571428571,11.0805714285714,11.931,12.9797142857143,14.152,15.3295714285714,17.6752857142857
"87",138,"wt","girl",-0.313185714285714,13.0237142857143,0.126647142857143,9.82528571428571,11.1168571428571,11.971,13.0237142857143,14.202,15.3842857142857,17.7411428571429
"88",139,"wt","girl",-0.313585714285714,13.0678714285714,0.126762857142857,9.85628571428571,11.153,12.0105714285714,13.0678571428571,14.251,15.439,17.807
"89",140,"wt","girl",-0.313985714285714,13.1118857142857,0.126882857142857,9.88714285714286,11.189,12.05,13.112,14.3,15.4935714285714,17.8728571428571
